,0
9164,44193.953
9165,9935.211000000001
9166,31516.782999999996
9167,16277.277000000002
9168,113552.714
9169,59717.98600000001
9170,40702.71199999999
9171,2329.854
9172,75871.98300000001
9173,744.099
9174,12790.642
9175,14186.294
9176,1531.318
9177,23782.977
9178,1850.3229999999999
9179,24040.313000000002
9180,16311.856
9181,47460.19900000001
9182,6105.689
9183,26953.834000000003
9184,38747.774
9185,119.13900000000001
9186,20066.449
9187,103162.641
9188,50.406000000000006
9189,8030.526
9190,770.3290000000002
9191,29745.47000000001
9192,2787.737
9193,21102.786
9194,18265.553
9195,32175.434
9196,4690.29
9197,19053.608
9198,27617.415999999997
9199,10308.853999999998
9200,3759.418
9201,7174.058999999999
9202,3174.1440000000002
9203,61318.81000000001
9204,3038.879
9205,6771.897
9206,15970.264000000001
9207,26764.337
9208,1320.638
9209,10052.848999999998
9210,52240.08899999999
9211,13748.710000000001
9212,45.412000000000006
9213,35.147
9214,3260.825
9215,10261.931999999997
9216,42808.727
9217,853.5950000000003
9218,6651.327
9219,3896.9600000000005
9220,25.498
9221,79979.90800000001
9222,41654.645000000004
9223,6723.634999999999
9224,376710.84400000004
9225,7634.9259999999995
9226,22.006000000000004
9227,1432.1290000000004
9228,11635.931999999999
9229,38296.438
9230,3967.0
9231,2832.225
9232,2914.999
9233,20.064
9234,3610.2590000000005
9235,3565.4070000000006
9236,19008.822999999997
9237,5388.574000000001
9238,28829.767000000003
9239,3620.1409999999996
9240,33671.96000000001
9241,16163.868999999997
9242,18554.542
9243,52466.043999999994
9244,6223.3330000000005
9245,11456.647
9246,7171.7080000000005
9247,5883.057999999999
9248,17214.649999999998
9249,5068.333
9250,29046.281999999996
9251,21063.782
9252,221.57999999999998
9253,29971.299000000006
9254,17140.408000000003
9255,4494.589999999999
9256,69646.317
9257,17306.206
9258,32356.746999999996
9259,10655.451
9260,22.260000000000005
9261,7099.563
9262,1661.6
9263,23677.321000000004
9264,10017.185000000001
9265,2258.0690000000004
9266,35813.273
9267,35229.782999999996
9268,16038.620999999996
9269,59676.18199999999
9270,2351.7740000000003
9271,45598.68699999999
9272,33249.895000000004
9273,3340.3
9274,22294.604
9275,1215.0800000000002
9276,16581.513000000003
9277,18650.801
9278,9401.413
9279,16982.689000000002
9280,20979.882999999998
9281,442.8549999999999
9282,16343.197
9283,967.9
9284,4639.143999999999
9285,286.765
9286,4454.244
9287,27976.895
9288,6787.225000000001
9289,13900.217
9290,6070.447999999999
9291,34229.95599999999
9292,26252.167000000005
9293,19262.838
9294,40803.004
9295,24435.261
9296,86736.95700000001
9297,1059.306
9298,24701.201999999997
9299,4174.844999999999
9300,14753.4
9301,2964.75
9302,209.11099999999996
9303,5458.331999999999
9304,68683.36799999999
9305,25464.127999999997
9306,189.56899999999996
9307,6257.562
9308,11023.199999999999
9309,1733.1239999999998
9310,6376.0599999999995
9311,4159.070000000001
9312,4764.487999999999
9313,17350.709
9314,3846.69
9315,5907.531000000001
9316,10193.666999999998
9317,32713.464
9318,49873.31800000001
9319,31500.556
9320,388.9
9321,56919.312
9322,18426.566
9323,33589.468
9324,29757.528
9325,2272.248
9326,35619.695
9327,4768.051
9328,13768.553
9329,3322.5379999999996
9330,29083.719
9331,11364.456999999999
9332,55517.19499999999
9333,20204.684
9334,40037.329999999994
9335,403033.279
9336,22863.855999999996
9337,20293.829000000005
9338,1056.7540000000001
9339,1217.1179999999997
9340,47623.278
9341,24009.4
9342,1243.1640000000002
9343,6268.714999999999
9344,23344.002
9345,105828.26999999999
9346,1453.6260000000002
9347,3686.839
9348,12340.382999999998
9349,43318.717000000004
9350,27429.823999999993
9351,16286.321000000002
9352,1424.9479999999999
9353,5033.941000000001
9354,3653.5130000000004
9355,2911.6
9356,19308.644
9357,5239.014
9358,7168.0030000000015
9359,84.459
9360,20801.85
9361,38095.52
9362,12373.552
9363,4741.7
9364,57348.73100000001
9365,23545.549000000003
9366,9595.792999999998
9367,64481.87200000001
9368,22306.02
9369,74002.77500000001
9370,33838.901
9371,4767.439
9372,6542.433999999999
9373,30005.02
9374,1765.623
9375,4661.0
9376,23144.569
9377,1818.3080000000002
9378,28601.977000000003
9379,40173.971
9380,333.14000000000004
9381,74365.93800000001
9382,21059.145
9383,23074.078999999998
9384,495.7200000000001
9385,19045.491
9386,264179.64
9387,1891.845
9388,465.80499999999995
9389,45940.306000000004
9390,49.034000000000006
9391,16201.282000000001
9392,15655.956
9393,16725.541999999998
9394,1967.466
9395,1616.828
9396,4387.5
9397,21460.193
9398,23346.594
9399,54347.188
9400,6360.403
9401,335.993
9402,2749.9749999999995
9403,71772.32299999999
9404,41981.43800000001
9405,23826.576999999997
9406,121699.76600000002
9407,57550.738
9408,9011.932
9409,18901.663
9410,6920.961
9411,2249.004
9412,9673.983000000002
9413,8572.685000000001
9414,3076.431
9415,23.891999999999996
9416,16.603
9417,4584.1320000000005
9418,29909.595999999998
9419,226.16799999999998
9420,20741.319000000003
9421,6418.81
9422,94527.81400000001
9423,2341.782
9424,8459.357
9425,6.67
9426,2787.9799999999996
9427,14319.068
9428,2286.0
9429,2369.498
9430,26746.184999999998
9431,31992.93
9432,55.032
9433,18033.855000000003
9434,127.89200000000001
9435,6194.461000000001
9436,8049.83
9437,2684.3360000000002
9438,4040.04
9439,1663.006
9440,13564.980000000001
9441,56310.781
9442,1783.378
9443,1078.939
9444,23513.703
9445,2868.205
9446,54624.43600000001
9447,45262.909
9448,32.099000000000004
9449,25.839
9450,32688.193
9451,106831.335
9452,24508.255
9453,7714.671
9454,2293.227
9455,37192.23099999999
9456,1830.7540000000001
9457,63979.75300000001
9458,53644.31300000001
9459,1402.2400000000002
9460,15494.164
9461,3747.1649999999995
9462,47823.191000000006
9463,15044.423999999999
9464,19.913999999999998
9465,3977.186
9466,7293.931
9467,601.5
9468,1763.0570000000002
9469,11294.542
9470,12718.169
9471,12716.446
9472,19768.036000000004
9473,11178.518000000002
9474,1095.8160000000003
9475,2806.812
9476,13753.01
9477,72244.78
9478,15145.685999999998
9479,124.4
9480,32354.628999999997
9481,1366.4279999999999
9482,3732.2850000000008
9483,40279.481999999996
9484,6590.423
9485,8308.153
9486,48.465999999999994
9487,38110.267
9488,19080.192000000003
9489,2599.47
9490,13027.463
9491,6681.614000000001
9492,3956.139
9493,52491.906
9494,49880.851
9495,42921.683
9496,30652.102000000003
9497,62286.33400000001
9498,1530.6729999999998
9499,11316.339000000002
9500,15106.617999999999
9501,63719.488
9502,14764.068
9503,6711.072999999999
9504,20042.176
9505,35.711
9506,2990.0889999999995
9507,442.79200000000003
9508,376.892
9509,26836.957999999995
9510,463.834
9511,22155.82
9512,98544.30000000002
9513,876.885
9514,18746.420000000002
9515,40870.84
9516,7038.837999999999
9517,55964.045999999995
9518,19934.489
9519,35952.614
9520,23454.720999999998
9521,39795.932
9522,34.116
9523,10526.506
9524,5867.682000000002
9525,191390.80400000003
9526,21777.984
9527,40.14200000000001
9528,1491.255
9529,286353.53500000003
9530,7745.254999999999
9531,2773.459
9532,55938.042
9533,6784.058999999999
9534,201060.50100000002
9535,3798.7980000000002
9536,70736.143
9537,44653.969
9538,98877.13999999998
9539,3517.9569999999994
9540,131393.08099999998
9541,8174.989999999998
9542,19850.947999999997
9543,1925.4540000000002
9544,357.572
9545,441.46899999999994
9546,1452.459
9547,53125.659999999996
9548,36463.81
9549,44183.753000000004
9550,36650.214
9551,18030.626999999997
9552,106225.823
9553,54641.743
9554,47162.545999999995
9555,102898.96800000001
9556,21187.726000000002
9557,21914.727000000003
9558,5576.339000000001
9559,785.642
9560,60267.551
9561,11309.903999999999
9562,20.905
9563,45659.746999999996
9564,1209.0439999999999
9565,49350.314
9566,5302.0830000000005
9567,7994.370000000001
9568,20831.987
9569,20443.012
9570,15521.772
9571,377.52
9572,20145.822999999997
9573,1628.7379999999998
9574,17001.027000000002
9575,18328.297
9576,50807.225999999995
9577,3041.658
9578,108338.42899999997
9579,2503.134
9580,1645.3149999999998
9581,21240.322999999997
9582,62564.043999999994
9583,3500.0159999999996
9584,48412.113999999994
9585,37070.248999999996
9586,240.13800000000006
9587,2313.3590000000004
9588,15587.441
9589,9914.462
9590,22496.997
9591,30.555999999999994
9592,40187.240000000005
9593,55258.85800000001
9594,4525.722
9595,3935.45
9596,13954.437
9597,101522.60799999998
9598,19268.028
9599,39886.10400000001
9600,1181.754
9601,52001.014
9602,6180.797
9603,38264.83500000001
9604,27.233000000000004
9605,19961.461
9606,32227.802999999996
9607,2505.6929999999998
9608,14461.378
9609,2662.13
9610,48037.709
9611,254.32
9612,81313.37700000001
9613,42706.308999999994
9614,2358.4849999999997
9615,1930.3580000000002
9616,22409.140999999996
9617,109.651
9618,32946.427
9619,6195.9580000000005
9620,63085.134999999995
9621,13711.288
9622,80230.975
9623,23452.703
9624,203.02400000000003
9625,3971.7400000000002
9626,50134.119999999995
9627,1580.7900000000002
9628,12119.865
9629,33952.58699999999
9630,5859.752
9631,20391.073
9632,8022.028000000001
9633,19361.886000000006
9634,147.294
9635,51975.536
9636,18361.474
9637,53.872
9638,20696.243000000002
9639,3366.3509999999997
9640,8346.637
9641,2453.0860000000002
9642,7110.3949999999995
9643,9104.853000000001
9644,4221.232999999999
9645,5292.647
9646,5852.17
9647,2.6990000000000003
9648,1744.6779999999999
9649,33950.945
9650,2093.632
9651,3528.4
9652,129.58400000000003
9653,4906.859999999999
9654,23408.583
9655,1448.08
9656,10298.496000000001
9657,10592.106
9658,10480.199999999999
9659,124491.442
9660,5182.306
9661,26430.142
9662,28560.204000000005
9663,39237.759000000005
9664,2927.3
9665,10876.283
9666,5561.952
9667,6793.668000000001
9668,7706.247000000001
9669,7360.270000000001
9670,12988.108999999999
9671,2365.8
9672,2714.672
9673,23071.260000000002
9674,1726.5760000000002
9675,2317.8450000000003
9676,67868.865
9677,621.0579999999999
9678,45108.54
9679,2251.9280000000003
9680,24908.177
9681,49915.995
9682,7889.58
9683,7786.375999999999
9684,17263.138000000003
9685,2720.5080000000003
9686,3704.3859999999995
9687,4023.9900000000002
9688,466.53000000000003
9689,85.511
9690,2453.8229999999994
9691,43509.049
9692,18048.801
9693,42472.659
9694,105.28600000000002
9695,37615.02099999999
9696,8702.248000000001
9697,4792.455
9698,16076.725
9699,11597.708000000002
9700,1360.6689999999999
9701,5661.438
9702,81414.18000000001
9703,9590.082
9704,1653.0280000000002
9705,3944.8059999999996
9706,217.35999999999996
9707,4240.4
9708,3550.6799999999994
9709,1444.115
9710,9.873
9711,1920.205
9712,53045.35
9713,5966.874
9714,17766.525999999998
9715,5714.9839999999995
9716,36804.795000000006
9717,393296.484
9718,10641.754
9719,61871.275
9720,3439.126
9721,13088.023
9722,5718.279
9723,3902.3100000000004
9724,430620.08599999995
9725,591.751
9726,1124.878
9727,28134.059
9728,9875.007999999998
9729,3412.1979999999994
9730,37877.014
9731,42.35200000000001
9732,481.95199999999994
9733,4555.964999999999
9734,84071.41
9735,3459.061
9736,56989.31000000001
9737,9404.296
9738,7413.75
9739,2544.6229999999996
9740,10639.936000000002
9741,48485.2
9742,27.025
9743,2509.1230000000005
9744,10171.260999999999
9745,19995.673
9746,21547.101999999995
9747,12418.964000000002
9748,24846.635000000002
9749,52666.70199999999
9750,1081.7819999999997
9751,319.18899999999996
9752,55.121
9753,32355.606999999996
9754,69710.647
9755,46304.018
9756,8229.451000000001
9757,3828.594
9758,4673.199
9759,16897.719
9760,48394.702000000005
9761,9271.351
9762,8190.3330000000005
9763,1066.2099999999998
9764,43773.700000000004
9765,2743.147
9766,22315.344
9767,25774.907
9768,378.90999999999997
9769,92608.638
9770,19249.178999999996
9771,375831.83799999993
9772,56363.85299999999
9773,1038.039
9774,25326.424000000006
9775,7903.168
9776,5851.133
9777,12706.257000000001
9778,27981.390000000003
9779,9426.169
9780,36694.424000000006
9781,27491.147999999997
9782,26352.786000000004
9783,696.96
9784,25301.942000000003
9785,5000.642000000001
9786,35469.75100000001
9787,19836.735999999997
9788,40880.053
9789,20331.433999999997
9790,12324.879
9791,173.32
9792,36280.945999999996
9793,2985.7470000000003
9794,3601.871
9795,9473.210000000001
9796,39977.626000000004
9797,44.45600000000001
9798,88124.101
9799,61831.028999999995
9800,1325.823
9801,5682.969000000001
9802,250.621
9803,57.56000000000002
9804,3898.093
9805,21804.260000000002
9806,37578.107
9807,12611.659000000001
9808,45813.586
9809,13069.332
9810,315.69899999999996
9811,25694.238
9812,24118.014000000003
9813,1839.989
9814,649.2269999999999
9815,3582.797
9816,12109.132
9817,4270.494
9818,4172.5
9819,102555.37299999999
9820,13934.077000000001
9821,23917.666999999998
9822,59714.189
9823,25988.668
9824,9714.121000000001
9825,21912.731
9826,5471.795
9827,323.84000000000003
9828,62075.301
9829,1214.1530000000002
9830,12378.022
9831,5622.511
9832,45770.09999999999
9833,5825.888999999999
9834,10269.125000000004
9835,4747.375
9836,16497.023999999998
9837,1925.0369999999998
9838,55037.239
9839,55007.864
9840,59933.242000000006
9841,13904.654
9842,19394.375
9843,4772.822999999999
9844,71764.10800000001
9845,16457.977
9846,3328.8460000000005
9847,60.50699999999999
9848,4076.933
9849,1820.476
9850,836.619
9851,5754.231999999999
9852,23027.614999999998
9853,530.047
9854,1216.0610000000001
9855,68044.513
9856,41590.11200000001
9857,2931.098
9858,2486.958
9859,1687.4540000000002
9860,3010.4640000000004
9861,27.135
9862,426626.85099999997
9863,11137.654
9864,80383.989
9865,1124.716
9866,8139.652
9867,20293.335
9868,8762.858
9869,1381.576
9870,82011.732
9871,2138.684
9872,419800.0039999999
9873,10264.34
9874,3220.7599999999998
9875,2369.7709999999997
9876,3852.5
9877,44764.074
9878,1025.05
9879,23859.143000000004
9880,22876.226999999995
9881,16.121000000000002
9882,9416.372
9883,8848.338999999998
9884,7400.701000000001
9885,14645.222
9886,20355.3
9887,8400.429
9888,9006.696
9889,1006.8599999999999
9890,10759.605
9891,63018.83799999999
9892,1899.632
9893,1549.2980000000002
9894,8206.0
9895,22938.945
9896,5050.3949999999995
9897,10710.888
9898,479.4799999999999
9899,817.3430000000001
9900,2293.5190000000002
9901,1235.3
9902,393446.778
9903,3274.4969999999994
9904,54.766999999999996
9905,44427.348000000005
9906,48.44000000000001
9907,8358.804
9908,14686.259
9909,1688.25
9910,5017.593000000001
9911,23155.086000000003
9912,49761.254
9913,333.52200000000005
9914,3117.2310000000007
9915,29636.809
9916,5319.67
9917,26646.762
9918,11215.673999999999
9919,121.44000000000001
9920,802.02
9921,813.041
9922,633.3820000000001
9923,1770.5369999999998
9924,29298.502999999997
9925,38085.74
9926,2954.161
9927,5306.616
9928,4704.36
9929,4742.182999999999
9930,3530.675
9931,1502.4029999999998
9932,255.19999999999996
9933,5616.450000000001
9934,987.835
9935,3214.3730000000005
9936,29579.590999999997
9937,2446.0269999999996
9938,3180.7879999999996
9939,44367.738
9940,27917.729
9941,11440.324
9942,3942.3359999999993
9943,79.076
9944,18445.136999999995
9945,6107.206
9946,10789.275999999998
9947,64613.686
9948,2255.761
9949,21370.79
9950,1017.1430000000003
9951,3118.7690000000002
9952,6431.543000000001
9953,922.7180000000002
9954,48983.47900000001
9955,331.63
9956,23766.129
9957,793.644
9958,3182.014
9959,66658.05900000001
9960,797.0440000000001
9961,13049.725000000002
9962,79244.261
9963,205442.41400000002
9964,49.262
9965,52762.782999999996
9966,10126.534000000001
9967,32055.712000000007
9968,728.896
9969,4697.513
9970,298.56
9971,2717.363
9972,17896.354
9973,5344.653
9974,21026.298
9975,442.717
9976,10908.447
9977,7072.076000000001
9978,10682.161999999998
9979,2547.469
9980,5235.718000000001
9981,15050.4
9982,2259.0
9983,12834.585000000001
9984,258.744
9985,25415.071000000004
9986,2186.089
9987,30770.2
9988,111.75999999999996
9989,2614.163
9990,10877.661
9991,16205.805000000002
9992,10277.400999999998
9993,24621.844
9994,7849.717999999999
9995,31787.457000000002
9996,46685.556
9997,7582.625
9998,32838.754
9999,6822.006000000001
10000,5436.147
10001,35227.460999999996
10002,88856.37
10003,78.022
10004,13757.336000000001
10005,80809.50799999999
10006,37946.810000000005
10007,2174.6590000000006
10008,1912.9789999999998
10009,4554.349
10010,51617.92500000001
10011,1367.456
10012,38562.460999999996
10013,3026.8109999999997
10014,1485.7180000000003
10015,51479.043999999994
10016,14514.376
10017,19291.31
10018,11958.397999999997
10019,997.5219999999999
10020,19691.435
10021,11416.825
10022,40036.439
10023,141.99999999999997
10024,18356.692
10025,23156.727000000003
10026,37067.449
10027,160.01500000000001
10028,42.74
10029,1030.7530000000002
10030,55898.477
10031,73283.46599999999
10032,206.06800000000004
10033,101.201
10034,44575.849
10035,68734.603
10036,2873.1459999999997
10037,1920.516
10038,17882.915999999997
10039,87254.31999999999
10040,3281.8910000000005
10041,303.537
10042,10625.510999999999
10043,61.02600000000001
10044,36495.54
10045,82247.894
10046,7970.338000000001
10047,82.5
10048,25093.801
10049,3892.139
10050,7975.710000000001
10051,13109.330000000002
10052,1209.3129999999999
10053,26209.21
10054,378.96000000000004
10055,2792.0
10056,20460.566
10057,98435.10599999999
10058,10558.386000000002
10059,25714.039
10060,29319.233999999997
10061,4343.5199999999995
10062,1173.776
10063,1010.3709999999999
10064,23411.625
10065,55.665
10066,2720.621
10067,30.432000000000006
10068,29744.083999999995
10069,9445.384000000002
10070,30165.476000000002
10071,11002.113
10072,169.338
10073,18092.605000000003
10074,12972.208999999999
10075,5462.13
10076,1613.1119999999999
10077,48413.26299999999
10078,264.028
10079,28073.586
10080,22731.912
10081,6410.712000000001
10082,14114.488000000001
10083,11404.249000000002
10084,2432.81
10085,5461.394
10086,1567.3210000000001
10087,18534.442000000003
10088,10401.646
10089,17561.553999999996
10090,302.286
10091,3065.166
10092,7072.081999999999
10093,46.793
10094,23654.252
10095,38438.09
10096,11162.586
10097,59810.829000000005
10098,4663.165000000001
10099,375496.23699999996
10100,17348.417000000005
10101,17167.999
10102,1636.173
10103,4827.406
10104,71354.878
10105,3570.9369999999994
10106,4320.554
10107,63800.41100000001
10108,111.18299999999999
10109,56624.85400000001
10110,70254.465
10111,7053.534
10112,1725.886
10113,702.921
10114,1728.386
10115,7873.255999999999
10116,31484.466999999997
10117,14217.178
10118,7359.676999999999
10119,14975.975
10120,39101.953
10121,3913.403
10122,22382.392000000003
10123,3257.876
10124,1458.6380000000001
10125,820.6050000000001
10126,38720.867
10127,6036.700999999999
10128,16338.477000000003
10129,1618.7580000000003
10130,19988.756
10131,41.349000000000004
10132,87757.438
10133,31726.254000000004
10134,12452.557
10135,17618.84
10136,429435.85099999997
10137,35020.722
10138,15559.357
10139,3830.7059999999997
10140,5376.546
10141,12896.973999999998
10142,27325.877
10143,17268.563000000002
10144,2902.9199999999996
10145,21928.979
10146,4488.254999999999
10147,17470.504999999997
10148,2152.119
10149,7035.9259999999995
10150,16488.798000000003
10151,705.2369999999999
10152,9081.579
10153,18350.656000000003
10154,7435.227000000002
10155,16914.682
10156,1577.364
10157,2708.0009999999993
10158,4112.059
10159,5384.368
10160,7970.224
10161,11474.509999999998
10162,3659.4010000000003
10163,56409.458999999995
10164,3459.0319999999992
10165,10302.550999999998
10166,384.3210000000001
10167,117.09
10168,292.55499999999995
10169,62669.049
10170,150275.074
10171,613.875
10172,3989.062999999999
10173,103251.74400000002
10174,37831.956
10175,9678.914
10176,8464.976
10177,7559.156
10178,17588.537
10179,1449.7629999999997
10180,44899.711
10181,25182.903000000002
10182,30087.852000000003
10183,9890.960000000001
10184,61352.724
10185,2028.998
10186,70775.789
10187,568.2650000000001
10188,10045.585
10189,130.40200000000002
10190,101096.61600000001
10191,19236.762
10192,15336.533
10193,1923.607
10194,26881.943
10195,1676.964
10196,2931.0029999999997
10197,111180.518
10198,127.21400000000001
10199,21077.343
10200,40926.036
10201,58730.857
10202,15138.154
10203,882.6170000000002
10204,12840.228000000003
10205,4680.688
10206,19509.079
10207,26340.541999999998
10208,11857.426
10209,86192.497
10210,598.624
10211,16139.597
10212,26075.785
10213,729.104
10214,10944.08
10215,16307.154
10216,1956.806
10217,25530.829000000005
10218,6981.731999999999
10219,47736.205
10220,77295.53899999999
10221,36407.465000000004
10222,3962.2240000000006
10223,10160.278000000002
10224,22639.310999999998
10225,4462.965
10226,775.155
10227,6046.033
10228,29701.287999999993
10229,17998.022999999997
10230,83.17
10231,744.8040000000001
10232,25708.792000000005
10233,18174.519
10234,3083.461
10235,6280.8369999999995
10236,35219.276999999995
10237,3314.5909999999994
10238,515.083
10239,667.3769999999998
10240,2779.001
10241,2152.947
10242,906.9
10243,29253.174
10244,6122.875999999999
10245,13391.280000000002
10246,18124.872
10247,46722.18000000001
10248,336820.69999999995
10249,3640.0
10250,50523.37300000001
10251,8425.313999999998
10252,2385.1420000000003
10253,1137.9479999999999
10254,21439.695999999996
10255,9039.571
10256,65483.18400000001
10257,9486.059
10258,1759.404
10259,15822.050999999996
10260,30223.147000000004
10261,13258.722999999998
10262,3333.0809999999997
10263,26925.203
10264,11065.540999999997
10265,8736.329000000002
10266,408.568
10267,20128.319
10268,10762.266
10269,17400.711
10270,366.78000000000003
10271,511.259
10272,17259.83
10273,24719.170000000002
10274,19313.96
10275,13099.422999999999
10276,8215.024000000001
10277,10270.757999999998
10278,2467.96
10279,30732.653
10280,4956.984
10281,8785.418
10282,2667.59
10283,55621.875
10284,3327.8979999999997
10285,17824.224
10286,3338.2840000000006
10287,2202.413
10288,48204.277
10289,4517.068000000001
10290,12028.820000000003
10291,47446.596999999994
10292,232.46199999999993
10293,83823.242
10294,64278.67100000001
10295,4741.85
10296,37560.123999999996
10297,6541.837000000001
10298,25168.298
10299,10693.092999999999
10300,2481.2
10301,1533.12
10302,772.2
10303,18700.101999999995
10304,370303.2529999999
10305,3246.075
10306,17022.234
10307,59801.891
10308,13263.769999999999
10309,583173.5859999999
10310,9558.492
10311,189.44000000000003
10312,40613.905
10313,26051.218
10314,42597.09299999999
10315,13245.459000000003
10316,123.856
10317,2106.3720000000003
10318,48826.632
10319,8563.301
10320,4327.5869999999995
10321,17.887999999999998
10322,35666.964
10323,21.278
10324,240.40600000000003
10325,842.034
10326,4021.9689999999996
10327,36756.60800000001
10328,1782.15
10329,35946.012
10330,18618.493
10331,12135.332
10332,7850.094
10333,6518.228999999999
10334,2311.2300000000005
10335,2623.969
10336,2592.23
10337,6335.901999999999
10338,637.369
10339,3670.38
10340,2293.2709999999997
10341,12439.758000000002
10342,530.3000000000001
10343,12218.016
10344,12345.544
10345,12769.874
10346,3973.785
10347,15928.241
10348,23939.429
10349,42421.858
10350,5436.892
10351,113357.13999999998
10352,12528.104000000001
10353,1809.7259999999999
10354,64831.50600000001
10355,7353.794
10356,14703.434
10357,13682.909999999998
10358,4617.331
10359,35271.539
10360,156103.06699999998
10361,53258.43699999999
10362,1730.382
10363,8881.075
10364,9199.595
10365,4055.754000000001
10366,4033.653
10367,260.55000000000007
10368,37788.564
10369,13516.535999999998
10370,26787.593
10371,724.8489999999999
10372,2896.3
10373,10735.408
10374,8542.943000000001
10375,46973.034
10376,18842.838
10377,24592.886000000002
10378,29783.916999999998
10379,1046.152
10380,808.734
10381,16728.459
10382,9197.898
10383,49075.628000000004
10384,46218.587
10385,53664.37100000001
10386,4515.599
10387,15.961999999999998
10388,15951.382999999998
10389,3111.013
10390,1381.975
10391,10450.536
10392,15.443999999999999
10393,94500.19200000001
10394,19429.683999999997
10395,5328.555
10396,15405.744
10397,17051.336
10398,147876.11099999998
10399,45.997
10400,10161.092999999999
10401,7104.705
10402,32690.819
10403,1010.884
10404,107.272
10405,1357.925
10406,3191.982
10407,2100.0220000000004
10408,10568.538000000002
10409,4463.911
10410,356622.55199999997
10411,2318.679
10412,2792.0
10413,30381.406
10414,1735.1490000000001
10415,787.49
10416,14405.657999999996
10417,71382.764
10418,3293.5
10419,36615.474
10420,8720.556999999999
10421,13.51
10422,36686.51599999999
10423,2100.1130000000003
10424,1681.9080000000001
10425,22566.693
10426,3502.606999999999
10427,41793.268000000004
10428,136350.421
10429,12354.963
10430,14852.997999999998
10431,765.941
10432,45715.82400000001
10433,37509.368
10434,910.1020000000001
10435,5179.744000000001
10436,18316.582000000002
10437,14265.369000000002
10438,340.446
10439,18798.782
10440,16694.413
10441,19830.872000000003
10442,12213.585
10443,8942.769999999999
10444,26.106999999999992
10445,7518.891000000001
10446,17817.638000000003
10447,12940.475999999999
10448,400.12399999999997
10449,86306.642
10450,458.5570000000001
10451,16099.973000000002
10452,23058.857
10453,783.9820000000001
10454,9327.494
10455,43272.61
10456,4628.624
10457,3582.048
10458,134.46
10459,2044.2
10460,32627.185999999998
10461,58245.214
10462,10396.033
10463,11.475999999999999
10464,4797.277000000001
10465,8347.649000000001
10466,179427.42399999997
10467,19279.732000000004
10468,25397.936999999998
10469,3771.6009999999997
10470,57701.373
10471,9634.883
10472,31040.464999999997
10473,1853.6210000000003
10474,3403.5919999999996
10475,1816.6979999999999
10476,5132.137
10477,8292.600999999999
10478,10366.033000000001
10479,30266.45300000001
10480,1585.699
10481,5516.559
10482,20309.708999999995
10483,9808.331999999999
10484,23834.408
10485,1377.5400000000002
10486,516.883
10487,3315.6279999999997
10488,22.883
10489,47.855
10490,28432.358
10491,76676.476
10492,82743.54500000001
10493,24460.757999999998
10494,4385.111999999999
10495,15639.806999999997
10496,9852.403999999999
10497,45482.541999999994
10498,1849.8700000000001
10499,19384.211
10500,33562.185
10501,45928.466
10502,64046.706000000006
10503,18962.267
10504,4459.83
10505,27586.621999999996
10506,13005.113000000001
10507,16078.842999999999
10508,1826.784
10509,1955.3580000000002
10510,16501.559999999998
10511,9035.141
10512,8073.549000000001
10513,36144.941
10514,12375.982
10515,174.24000000000004
10516,77695.559
10517,5945.702
10518,21720.697999999997
10519,35090.878000000004
10520,11551.863
10521,21682.988000000005
10522,26237.374
10523,18976.988999999998
10524,29775.756
10525,5250.0
10526,12168.673
10527,1639.762
10528,4644.659
10529,1390.6740000000002
10530,12348.413999999999
10531,8704.13
10532,715.921
10533,1637.5890000000002
10534,80693.51100000001
10535,12474.230000000001
10536,66971.711
10537,35751.405999999995
10538,18515.308999999997
10539,16488.203
10540,5627.157999999999
10541,20701.547
10542,23685.405
10543,17636.801
10544,4845.124
10545,46518.965000000004
10546,7812.555
10547,1478.176
10548,16542.908000000003
10549,9950.087
10550,2900.2780000000007
10551,20.886999999999997
10552,4007.131
10553,80429.451
10554,2168.0799999999995
10555,467.168
10556,2155.5330000000004
10557,1037.049
10558,5806.748000000001
10559,14901.047999999999
10560,6705.862999999999
10561,15542.304
10562,5247.1669999999995
10563,4915.921
10564,5215.7080000000005
10565,154.808
10566,9730.431
10567,11987.7
10568,44.028000000000006
10569,3468.6349999999998
10570,16795.275
10571,12.596
10572,4185.198
10573,1973.0560000000005
10574,85875.65700000002
10575,22.52
10576,22117.687000000005
10577,19626.229
10578,85525.59
10579,8646.994999999999
10580,17306.186999999998
10581,19419.938000000002
10582,27155.539
10583,110694.23900000002
10584,22965.815
10585,3169.4579999999996
10586,58.29600000000001
10587,1210.7269999999999
10588,19577.548999999995
10589,34322.034999999996
10590,2281.603
10591,8210.0
10592,1480.596
10593,13408.288000000004
10594,34508.608
10595,9458.266000000001
10596,17252.938000000002
10597,1327.468
10598,10264.336
10599,9172.606
10600,31453.944000000007
10601,410576.821
10602,6135.134
10603,3638.3300000000004
10604,3933.8360000000007
10605,3581.3329999999996
10606,3611.637
10607,152.15
10608,27459.159999999996
10609,7033.536
10610,33.024
10611,6986.339
10612,11767.201000000001
10613,4957.538999999999
10614,10856.178
10615,98.304
10616,12572.421999999999
10617,375.5
10618,45821.939000000006
10619,337.58000000000004
10620,6085.126
10621,13389.464000000002
10622,8837.729000000003
10623,1408.5269999999998
10624,16892.159
10625,1067.8000000000002
10626,26333.095
10627,59490.512
10628,2067.017
